##Iter	TotalE	TotalM
1397 -112 60 3600
1398 -112 60 3600
1399 -112 60 3600
1400 -112 60 3600
1401 -112 60 3600
1402 -112 60 3600
1403 -112 60 3600
1404 -112 60 3600
1405 -112 60 3600
1406 -112 60 3600
1407 -112 60 3600
1408 -112 60 3600
1409 -112 60 3600
1410 -112 60 3600
1411 -112 58 3364
1412 -112 58 3364
1413 -112 58 3364
1414 -112 58 3364
1415 -112 58 3364
1416 -112 58 3364
1417 -104 56 3136
1418 -104 56 3136
1419 -96 54 2916
1420 -96 54 2916
1421 -100 56 3136
1422 -100 56 3136
1423 -100 56 3136
1424 -100 56 3136
1425 -100 56 3136
1426 -100 56 3136
1427 -100 56 3136
1428 -100 56 3136
1429 -100 56 3136
1430 -100 56 3136
1431 -100 56 3136
1432 -100 56 3136
1433 -100 56 3136
1434 -100 56 3136
1435 -100 56 3136
1436 -100 56 3136
1437 -108 58 3364
1438 -108 58 3364
1439 -108 58 3364
1440 -108 58 3364
1441 -108 58 3364
1442 -108 58 3364
1443 -108 58 3364
1444 -108 58 3364
1445 -108 58 3364
1446 -108 58 3364
1447 -108 58 3364
1448 -108 58 3364
1449 -108 58 3364
1450 -108 58 3364
1451 -100 56 3136
1452 -100 56 3136
1453 -100 56 3136
1454 -100 56 3136
1455 -104 58 3364
1456 -104 58 3364
1457 -104 58 3364
1458 -104 58 3364
1459 -104 58 3364
1460 -100 56 3136
1461 -100 56 3136
1462 -100 56 3136
1463 -108 58 3364
1464 -108 58 3364
1465 -100 56 3136
1466 -100 56 3136
1467 -100 56 3136
1468 -100 56 3136
1469 -92 54 2916
1470 -92 54 2916
1471 -92 54 2916
1472 -92 52 2704
1473 -92 52 2704
1474 -92 52 2704
1475 -92 52 2704
1476 -100 54 2916
1477 -100 54 2916
1478 -100 54 2916
1479 -96 52 2704
1480 -96 52 2704
1481 -96 52 2704
1482 -92 50 2500
1483 -92 50 2500
1484 -92 50 2500
1485 -92 50 2500
1486 -92 50 2500
1487 -92 50 2500
1488 -92 50 2500
1489 -92 50 2500
1490 -92 50 2500
1491 -92 50 2500
1492 -92 50 2500
1493 -96 52 2704
1494 -96 52 2704
1495 -96 52 2704
1496 -100 54 2916
1497 -100 54 2916
1498 -100 54 2916
1499 -96 52 2704
1500 -96 52 2704
1501 -96 52 2704
1502 -96 52 2704
1503 -96 52 2704
1504 -96 52 2704
1505 -96 52 2704
1506 -96 54 2916
1507 -96 54 2916
1508 -96 54 2916
1509 -96 54 2916
1510 -96 54 2916
1511 -96 54 2916
1512 -96 54 2916
1513 -96 54 2916
1514 -96 54 2916
1515 -96 54 2916
1516 -96 52 2704
1517 -96 52 2704
1518 -96 52 2704
1519 -96 52 2704
1520 -96 52 2704
1521 -96 52 2704
1522 -96 52 2704
1523 -96 52 2704
1524 -96 52 2704
1525 -96 52 2704
1526 -96 52 2704
1527 -96 52 2704
1528 -96 52 2704
1529 -96 52 2704
1530 -96 52 2704
1531 -96 54 2916
1532 -96 56 3136
1533 -96 56 3136
1534 -96 56 3136
1535 -96 56 3136
1536 -96 56 3136
1537 -96 56 3136
1538 -96 56 3136
1539 -96 54 2916
1540 -96 54 2916
1541 -96 54 2916
1542 -96 54 2916
1543 -96 54 2916
1544 -88 52 2704
1545 -88 52 2704
1546 -88 52 2704
1547 -88 52 2704
1548 -88 52 2704
1549 -88 52 2704
1550 -88 52 2704
1551 -88 52 2704
1552 -88 52 2704
1553 -88 52 2704
1554 -96 54 2916
1555 -96 54 2916
1556 -96 52 2704
1557 -96 52 2704
1558 -96 52 2704
1559 -96 52 2704
1560 -96 52 2704
1561 -96 52 2704
1562 -92 50 2500
1563 -92 50 2500
1564 -92 50 2500
1565 -92 50 2500
1566 -92 50 2500
1567 -92 50 2500
1568 -92 50 2500
1569 -92 50 2500
1570 -92 50 2500
1571 -92 50 2500
1572 -92 50 2500
1573 -92 50 2500
1574 -92 50 2500
1575 -100 52 2704
1576 -100 52 2704
1577 -100 52 2704
1578 -100 52 2704
1579 -100 52 2704
1580 -100 54 2916
1581 -100 54 2916
1582 -100 54 2916
1583 -100 54 2916
1584 -100 54 2916
1585 -100 52 2704
1586 -100 52 2704
1587 -100 52 2704
1588 -100 52 2704
1589 -100 52 2704
1590 -100 52 2704
1591 -100 52 2704
1592 -100 52 2704
1593 -96 50 2500
1594 -96 50 2500
1595 -96 50 2500
1596 -96 50 2500
1597 -96 50 2500
1598 -96 48 2304
1599 -92 46 2116
1600 -92 46 2116
1601 -96 44 1936
1602 -96 44 1936
1603 -96 44 1936
1604 -96 44 1936
1605 -96 44 1936
1606 -96 44 1936
1607 -92 46 2116
1608 -96 48 2304
1609 -96 48 2304
1610 -96 48 2304
1611 -96 48 2304
1612 -96 48 2304
1613 -96 48 2304
1614 -96 48 2304
1615 -96 48 2304
1616 -96 48 2304
1617 -88 46 2116
1618 -88 44 1936
1619 -88 44 1936
1620 -88 44 1936
1621 -88 44 1936
1622 -88 44 1936
1623 -88 44 1936
1624 -88 46 2116
1625 -88 46 2116
1626 -88 46 2116
1627 -96 48 2304
1628 -96 48 2304
1629 -88 46 2116
1630 -88 46 2116
1631 -88 46 2116
1632 -88 46 2116
1633 -88 46 2116
1634 -88 46 2116
1635 -88 46 2116
1636 -88 46 2116
1637 -88 46 2116
1638 -88 48 2304
1639 -88 48 2304
1640 -88 48 2304
1641 -88 48 2304
1642 -88 48 2304
1643 -88 48 2304
1644 -88 48 2304
1645 -84 46 2116
1646 -84 46 2116
1647 -84 46 2116
1648 -84 46 2116
1649 -88 44 1936
1650 -80 42 1764
1651 -76 40 1600
1652 -76 40 1600
1653 -76 40 1600
1654 -76 40 1600
1655 -76 40 1600
1656 -76 40 1600
1657 -72 38 1444
1658 -76 40 1600
1659 -76 40 1600
1660 -76 40 1600
1661 -76 40 1600
1662 -76 40 1600
1663 -76 40 1600
1664 -80 42 1764
1665 -80 42 1764
1666 -80 42 1764
1667 -80 42 1764
1668 -80 42 1764
1669 -80 42 1764
1670 -80 42 1764
1671 -76 44 1936
1672 -76 44 1936
1673 -76 44 1936
1674 -76 44 1936
1675 -76 44 1936
1676 -80 46 2116
1677 -80 46 2116
1678 -80 46 2116
1679 -84 48 2304
1680 -80 46 2116
1681 -80 46 2116
1682 -80 46 2116
1683 -80 46 2116
1684 -80 46 2116
1685 -80 46 2116
1686 -80 46 2116
1687 -80 48 2304
1688 -80 48 2304
1689 -80 48 2304
1690 -84 50 2500
1691 -84 50 2500
1692 -84 50 2500
1693 -84 50 2500
1694 -84 50 2500
1695 -84 50 2500
1696 -84 50 2500
1697 -84 50 2500
1698 -84 52 2704
1699 -84 52 2704
1700 -84 52 2704
1701 -88 54 2916
1702 -88 54 2916
1703 -88 54 2916
1704 -84 52 2704
1705 -80 50 2500
1706 -80 50 2500
1707 -80 50 2500
1708 -80 50 2500
1709 -80 50 2500
1710 -80 50 2500
1711 -80 50 2500
1712 -80 50 2500
1713 -80 50 2500
1714 -80 50 2500
1715 -88 52 2704
1716 -88 52 2704
1717 -92 54 2916
1718 -92 54 2916
1719 -100 56 3136
1720 -100 56 3136
1721 -100 56 3136
1722 -100 56 3136
1723 -100 56 3136
1724 -108 58 3364
1725 -108 58 3364
1726 -108 58 3364
1727 -108 58 3364
1728 -108 58 3364
1729 -108 58 3364
1730 -108 58 3364
1731 -108 58 3364
1732 -108 58 3364
1733 -108 58 3364
1734 -104 56 3136
1735 -104 56 3136
1736 -104 56 3136
1737 -104 56 3136
1738 -104 56 3136
1739 -104 56 3136
1740 -104 56 3136
1741 -104 54 2916
1742 -104 54 2916
1743 -104 54 2916
1744 -100 52 2704
1745 -108 54 2916
1746 -108 56 3136
1747 -108 56 3136
1748 -108 56 3136
1749 -108 56 3136
1750 -100 54 2916
1751 -100 54 2916
1752 -104 56 3136
1753 -108 58 3364
1754 -108 58 3364
1755 -108 58 3364
1756 -108 58 3364
1757 -108 58 3364
1758 -108 58 3364
1759 -116 60 3600
1760 -116 60 3600
1761 -116 60 3600
1762 -116 60 3600
1763 -116 60 3600
1764 -116 60 3600
1765 -116 60 3600
1766 -116 60 3600
1767 -116 60 3600
1768 -116 60 3600
1769 -116 60 3600
1770 -116 60 3600
1771 -116 60 3600
1772 -116 60 3600
1773 -116 60 3600
1774 -116 60 3600
1775 -116 60 3600
1776 -116 60 3600
1777 -116 60 3600
1778 -116 60 3600
1779 -108 58 3364
1780 -108 58 3364
1781 -108 58 3364
1782 -108 58 3364
1783 -108 58 3364
1784 -108 58 3364
1785 -112 60 3600
1786 -112 60 3600
1787 -112 60 3600
1788 -112 60 3600
1789 -108 58 3364
1790 -108 58 3364
1791 -108 58 3364
1792 -108 58 3364
1793 -108 58 3364
1794 -108 58 3364
1795 -108 58 3364
1796 -108 58 3364
1797 -108 58 3364
1798 -108 58 3364
1799 -108 58 3364
1800 -108 58 3364
1801 -108 58 3364
1802 -108 58 3364
1803 -108 58 3364
1804 -104 56 3136
1805 -104 56 3136
1806 -104 56 3136
1807 -104 56 3136
1808 -108 58 3364
1809 -108 58 3364
1810 -108 58 3364
1811 -108 58 3364
1812 -108 58 3364
1813 -108 58 3364
1814 -108 58 3364
1815 -108 58 3364
1816 -108 58 3364
1817 -108 58 3364
1818 -108 58 3364
1819 -108 58 3364
1820 -108 58 3364
1821 -108 58 3364
1822 -112 60 3600
1823 -112 60 3600
1824 -112 60 3600
1825 -112 60 3600
1826 -112 60 3600
1827 -112 60 3600
1828 -112 60 3600
1829 -112 60 3600
1830 -112 60 3600
1831 -112 60 3600
1832 -112 60 3600
1833 -112 60 3600
1834 -108 58 3364
1835 -108 58 3364
1836 -108 58 3364
1837 -108 58 3364
1838 -108 58 3364
1839 -108 58 3364
1840 -108 58 3364
1841 -108 58 3364
1842 -108 58 3364
1843 -108 58 3364
1844 -108 58 3364
1845 -100 56 3136
1846 -100 56 3136
1847 -100 56 3136
1848 -100 56 3136
1849 -100 56 3136
1850 -100 56 3136
1851 -100 56 3136
1852 -100 56 3136
1853 -100 56 3136
1854 -100 56 3136
1855 -100 56 3136
1856 -100 56 3136
1857 -104 58 3364
1858 -104 58 3364
1859 -104 58 3364
1860 -104 58 3364
1861 -104 58 3364
1862 -104 58 3364
1863 -100 56 3136
1864 -100 56 3136
1865 -100 56 3136
1866 -100 56 3136
1867 -100 56 3136
1868 -100 56 3136
1869 -96 54 2916
1870 -96 54 2916
1871 -96 54 2916
1872 -96 54 2916
1873 -96 54 2916
1874 -104 56 3136
1875 -104 56 3136
1876 -104 56 3136
1877 -104 56 3136
1878 -104 56 3136
1879 -104 58 3364
1880 -104 58 3364
1881 -104 58 3364
1882 -104 58 3364
1883 -96 56 3136
1884 -104 58 3364
1885 -104 58 3364
1886 -104 58 3364
1887 -104 58 3364
1888 -104 58 3364
1889 -104 58 3364
1890 -104 58 3364
1891 -104 58 3364
1892 -104 58 3364
1893 -104 58 3364
1894 -104 58 3364
1895 -104 58 3364
1896 -104 58 3364
1897 -112 60 3600
1898 -112 60 3600
1899 -112 60 3600
1900 -112 60 3600
1901 -112 60 3600
1902 -112 60 3600
1903 -112 60 3600
1904 -112 60 3600
1905 -120 62 3844
1906 -120 62 3844
1907 -120 62 3844
1908 -120 62 3844
1909 -120 62 3844
1910 -120 62 3844
1911 -120 62 3844
1912 -120 62 3844
1913 -120 62 3844
1914 -120 62 3844
1915 -120 62 3844
1916 -120 62 3844
1917 -120 62 3844
1918 -120 62 3844
1919 -120 62 3844
1920 -120 62 3844
1921 -120 62 3844
1922 -120 62 3844
1923 -120 62 3844
1924 -120 62 3844
1925 -120 62 3844
1926 -120 62 3844
1927 -120 62 3844
1928 -120 62 3844
1929 -120 62 3844
1930 -120 62 3844
1931 -120 62 3844
1932 -120 62 3844
1933 -120 62 3844
1934 -120 62 3844
1935 -120 62 3844
1936 -120 62 3844
1937 -120 62 3844
1938 -120 62 3844
1939 -120 62 3844
1940 -120 62 3844
1941 -120 62 3844
1942 -120 62 3844
1943 -120 62 3844
1944 -128 64 4096
1945 -128 64 4096
1946 -128 64 4096
1947 -128 64 4096
1948 -128 64 4096
1949 -128 64 4096
1950 -128 64 4096
1951 -128 64 4096
1952 -128 64 4096
1953 -128 64 4096
1954 -128 64 4096
1955 -128 64 4096
1956 -128 64 4096
1957 -128 64 4096
1958 -128 64 4096
1959 -128 64 4096
1960 -128 64 4096
1961 -128 64 4096
1962 -128 64 4096
1963 -128 64 4096
1964 -128 64 4096
1965 -128 64 4096
1966 -120 62 3844
1967 -120 62 3844
1968 -120 62 3844
1969 -120 62 3844
1970 -120 62 3844
1971 -120 62 3844
1972 -120 62 3844
1973 -120 62 3844
1974 -120 62 3844
1975 -120 62 3844
1976 -120 62 3844
1977 -120 62 3844
1978 -120 62 3844
1979 -120 62 3844
1980 -120 62 3844
1981 -120 62 3844
1982 -120 62 3844
1983 -120 62 3844
1984 -120 62 3844
1985 -120 62 3844
1986 -120 62 3844
1987 -120 62 3844
1988 -120 62 3844
1989 -120 62 3844
1990 -120 62 3844
1991 -120 62 3844
1992 -120 62 3844
1993 -120 62 3844
1994 -120 62 3844
1995 -120 62 3844
1996 -120 62 3844
1997 -120 62 3844
1998 -112 60 3600
1999 -112 60 3600
2000 -112 60 3600
2001 -112 60 3600
2002 -112 60 3600
2003 -112 60 3600
2004 -112 60 3600
2005 -120 62 3844
2006 -120 62 3844
2007 -120 62 3844
2008 -120 62 3844
2009 -120 62 3844
2010 -120 62 3844
2011 -120 62 3844
2012 -120 62 3844
2013 -120 62 3844
2014 -120 62 3844
2015 -120 62 3844
2016 -120 62 3844
2017 -116 60 3600
2018 -116 60 3600
2019 -116 60 3600
2020 -116 60 3600
2021 -108 58 3364
2022 -108 58 3364
2023 -108 58 3364
2024 -108 58 3364
2025 -108 58 3364
2026 -108 58 3364
2027 -104 56 3136
2028 -104 56 3136
2029 -104 56 3136
2030 -104 56 3136
2031 -104 56 3136
2032 -104 56 3136
2033 -104 56 3136
2034 -104 56 3136
2035 -104 56 3136
2036 -104 56 3136
2037 -104 56 3136
2038 -104 56 3136
2039 -104 56 3136
2040 -104 56 3136
2041 -104 56 3136
2042 -100 54 2916
2043 -100 54 2916
2044 -100 54 2916
2045 -100 54 2916
2046 -96 52 2704
2047 -96 54 2916
2048 -96 54 2916
2049 -96 54 2916
2050 -96 54 2916
2051 -96 52 2704
2052 -96 52 2704
2053 -96 52 2704
2054 -100 54 2916
2055 -108 56 3136
2056 -108 56 3136
2057 -108 56 3136
2058 -108 56 3136
2059 -108 56 3136
2060 -108 56 3136
2061 -108 56 3136
2062 -108 56 3136
2063 -108 56 3136
2064 -108 54 2916
2065 -108 54 2916
2066 -108 54 2916
2067 -108 54 2916
2068 -108 54 2916
2069 -108 54 2916
2070 -108 56 3136
2071 -108 56 3136
2072 -108 56 3136
2073 -108 56 3136
2074 -100 54 2916
2075 -100 54 2916
2076 -100 54 2916
2077 -100 54 2916
2078 -100 54 2916
2079 -100 54 2916
2080 -100 54 2916
2081 -100 54 2916
2082 -100 54 2916
2083 -100 54 2916
2084 -100 54 2916
2085 -100 54 2916
2086 -100 54 2916
2087 -100 56 3136
2088 -100 56 3136
2089 -100 56 3136
2090 -104 58 3364
2091 -104 58 3364
2092 -104 58 3364
2093 -104 58 3364
2094 -104 58 3364
2095 -104 58 3364
2096 -104 58 3364
2097 -104 58 3364
2098 -104 58 3364
2099 -104 58 3364
2100 -104 58 3364
2101 -104 58 3364
2102 -104 58 3364
2103 -100 56 3136
2104 -100 56 3136
2105 -100 56 3136
2106 -100 56 3136
2107 -100 56 3136
2108 -92 54 2916
2109 -92 54 2916
2110 -92 54 2916
2111 -92 54 2916
2112 -92 54 2916
2113 -100 56 3136
2114 -100 56 3136
2115 -100 56 3136
2116 -100 56 3136
2117 -100 56 3136
2118 -100 56 3136
2119 -100 56 3136
2120 -100 56 3136
2121 -100 56 3136
2122 -100 56 3136
2123 -100 56 3136
2124 -100 56 3136
2125 -100 56 3136
2126 -100 56 3136
2127 -100 56 3136
2128 -100 56 3136
2129 -100 56 3136
2130 -100 56 3136
2131 -96 54 2916
2132 -96 54 2916
2133 -96 54 2916
2134 -96 54 2916
2135 -96 54 2916
2136 -96 54 2916
2137 -96 54 2916
2138 -88 52 2704
2139 -88 52 2704
2140 -88 52 2704
2141 -88 52 2704
2142 -88 52 2704
2143 -92 54 2916
2144 -92 54 2916
2145 -84 52 2704
2146 -84 52 2704
2147 -84 52 2704
2148 -84 52 2704
2149 -84 52 2704
2150 -84 52 2704
2151 -84 52 2704
2152 -84 52 2704
2153 -84 52 2704
2154 -84 52 2704
2155 -84 52 2704
2156 -84 52 2704
2157 -84 52 2704
2158 -84 52 2704
2159 -84 52 2704
2160 -80 50 2500
2161 -80 50 2500
2162 -80 50 2500
2163 -80 50 2500
2164 -80 50 2500
2165 -80 50 2500
2166 -80 50 2500
2167 -80 50 2500
2168 -80 50 2500
2169 -88 52 2704
2170 -88 52 2704
2171 -88 52 2704
2172 -88 52 2704
2173 -88 52 2704
2174 -88 52 2704
2175 -88 52 2704
2176 -88 52 2704
2177 -88 52 2704
2178 -88 52 2704
2179 -88 52 2704
2180 -88 52 2704
2181 -88 52 2704
2182 -88 52 2704
2183 -88 52 2704
2184 -88 52 2704
2185 -88 52 2704
2186 -88 52 2704
2187 -88 52 2704
2188 -84 50 2500
2189 -84 50 2500
2190 -92 52 2704
2191 -92 52 2704
2192 -92 52 2704
2193 -92 52 2704
2194 -92 52 2704
2195 -96 54 2916
2196 -96 54 2916
2197 -96 54 2916
2198 -96 54 2916
2199 -96 54 2916
2200 -96 54 2916
2201 -96 54 2916
2202 -96 54 2916
2203 -100 56 3136
2204 -100 56 3136
2205 -100 56 3136
2206 -100 56 3136
2207 -100 56 3136
2208 -100 56 3136
2209 -100 56 3136
2210 -100 56 3136
2211 -100 56 3136
2212 -100 56 3136
2213 -100 56 3136
2214 -100 56 3136
2215 -100 56 3136
2216 -100 56 3136
2217 -100 56 3136
2218 -100 56 3136
2219 -100 56 3136
2220 -100 56 3136
2221 -100 56 3136
2222 -100 56 3136
2223 -96 54 2916
2224 -96 54 2916
2225 -96 54 2916
2226 -96 54 2916
2227 -92 52 2704
2228 -92 52 2704
2229 -96 54 2916
2230 -96 54 2916
2231 -88 52 2704
2232 -88 52 2704
2233 -88 52 2704
2234 -92 54 2916
2235 -92 54 2916
2236 -92 54 2916
2237 -92 54 2916
2238 -92 54 2916
2239 -92 54 2916
2240 -92 54 2916
2241 -92 54 2916
2242 -92 54 2916
2243 -92 54 2916
2244 -100 56 3136
2245 -100 56 3136
2246 -100 56 3136
2247 -100 56 3136
2248 -100 56 3136
2249 -100 56 3136
2250 -108 58 3364
2251 -108 58 3364
2252 -108 58 3364
2253 -108 58 3364
2254 -108 58 3364
2255 -108 58 3364
2256 -108 58 3364
2257 -100 56 3136
2258 -100 56 3136
2259 -96 54 2916
2260 -96 54 2916
2261 -96 54 2916
2262 -96 54 2916
2263 -96 54 2916
2264 -92 52 2704
2265 -92 52 2704
2266 -96 54 2916
2267 -96 54 2916
2268 -96 54 2916
2269 -96 54 2916
2270 -96 54 2916
2271 -96 54 2916
2272 -96 54 2916
2273 -96 54 2916
2274 -96 54 2916
2275 -96 54 2916
2276 -96 54 2916
2277 -96 54 2916
2278 -96 54 2916
2279 -100 56 3136
2280 -100 56 3136
2281 -100 56 3136
2282 -100 56 3136
2283 -100 56 3136
2284 -100 56 3136
2285 -96 54 2916
2286 -96 54 2916
2287 -96 54 2916
2288 -96 54 2916
2289 -96 52 2704
2290 -96 52 2704
2291 -96 52 2704
2292 -96 52 2704
2293 -96 52 2704
2294 -96 52 2704
2295 -96 52 2704
2296 -96 52 2704
2297 -96 52 2704
2298 -96 52 2704
2299 -96 52 2704
2300 -96 52 2704
2301 -96 52 2704
2302 -96 52 2704
2303 -96 52 2704
2304 -96 52 2704
2305 -96 52 2704
2306 -96 52 2704
2307 -96 52 2704
2308 -96 52 2704
2309 -96 52 2704
2310 -96 52 2704
2311 -96 52 2704
2312 -96 52 2704
2313 -96 52 2704
2314 -96 52 2704
2315 -96 52 2704
2316 -96 52 2704
2317 -96 54 2916
2318 -96 54 2916
2319 -96 52 2704
2320 -96 52 2704
2321 -92 50 2500
2322 -92 50 2500
2323 -84 48 2304
2324 -84 48 2304
2325 -80 46 2116
2326 -80 46 2116
2327 -80 46 2116
2328 -80 46 2116
2329 -76 44 1936
2330 -76 46 2116
2331 -76 46 2116
2332 -76 46 2116
2333 -76 46 2116
2334 -76 46 2116
2335 -76 44 1936
2336 -76 44 1936
2337 -68 42 1764
2338 -68 42 1764
2339 -68 42 1764
2340 -72 44 1936
2341 -72 44 1936
2342 -72 42 1764
2343 -72 42 1764
2344 -72 42 1764
2345 -80 44 1936
2346 -80 44 1936
2347 -80 44 1936
2348 -80 44 1936
2349 -80 42 1764
2350 -80 42 1764
2351 -80 42 1764
2352 -80 42 1764
2353 -80 42 1764
2354 -80 42 1764
2355 -80 42 1764
2356 -80 42 1764
2357 -72 40 1600
2358 -68 38 1444
2359 -68 36 1296
2360 -68 36 1296
2361 -72 38 1444
2362 -72 40 1600
2363 -72 40 1600
2364 -72 40 1600
2365 -80 42 1764
2366 -84 44 1936
2367 -84 46 2116
2368 -84 46 2116
2369 -88 48 2304
2370 -88 48 2304
2371 -88 48 2304
2372 -88 46 2116
2373 -88 46 2116
2374 -88 46 2116
2375 -88 48 2304
2376 -92 50 2500
2377 -92 50 2500
2378 -92 50 2500
2379 -92 50 2500
2380 -96 52 2704
2381 -96 52 2704
2382 -96 52 2704
2383 -96 52 2704
2384 -96 52 2704
2385 -96 52 2704
2386 -96 52 2704
2387 -96 52 2704
2388 -96 52 2704
2389 -96 52 2704
2390 -96 52 2704
2391 -96 52 2704
2392 -96 52 2704
2393 -96 52 2704
2394 -96 52 2704
2395 -96 54 2916
2396 -104 56 3136
2397 -96 54 2916
2398 -96 54 2916
2399 -96 54 2916
2400 -96 54 2916
2401 -96 54 2916
2402 -92 52 2704
2403 -92 52 2704
2404 -92 52 2704
2405 -92 52 2704
2406 -92 52 2704
2407 -92 52 2704
2408 -92 52 2704
2409 -92 52 2704
2410 -92 52 2704
2411 -92 52 2704
2412 -92 52 2704
2413 -92 52 2704
2414 -92 52 2704
2415 -92 52 2704
2416 -92 52 2704
2417 -92 52 2704
2418 -92 52 2704
2419 -92 52 2704
2420 -92 52 2704
2421 -92 52 2704
2422 -92 52 2704
2423 -96 54 2916
2424 -96 56 3136
2425 -96 56 3136
2426 -96 56 3136
2427 -96 56 3136
2428 -96 56 3136
2429 -96 56 3136
2430 -96 56 3136
2431 -96 56 3136
2432 -96 56 3136
2433 -96 56 3136
2434 -96 56 3136
2435 -104 58 3364
2436 -104 58 3364
2437 -104 58 3364
2438 -104 58 3364
2439 -104 58 3364
2440 -104 58 3364
2441 -104 58 3364
2442 -104 58 3364
2443 -104 58 3364
2444 -104 58 3364
2445 -104 58 3364
2446 -104 58 3364
2447 -104 58 3364
2448 -104 58 3364
2449 -104 58 3364
2450 -104 58 3364
2451 -104 58 3364
2452 -104 58 3364
2453 -104 58 3364
2454 -104 58 3364
2455 -112 60 3600
2456 -112 60 3600
2457 -112 60 3600
2458 -112 60 3600
2459 -112 60 3600
2460 -112 60 3600
2461 -112 60 3600
2462 -112 60 3600
2463 -112 60 3600
2464 -112 60 3600
2465 -112 60 3600
2466 -112 60 3600
2467 -112 60 3600
2468 -112 60 3600
2469 -112 60 3600
2470 -112 60 3600
2471 -112 60 3600
2472 -112 60 3600
2473 -112 60 3600
2474 -112 60 3600
2475 -112 60 3600
2476 -112 60 3600
2477 -112 60 3600
2478 -112 60 3600
2479 -108 58 3364
2480 -108 58 3364
2481 -108 58 3364
2482 -108 58 3364
2483 -108 58 3364
2484 -108 58 3364
2485 -108 58 3364
2486 -108 58 3364
2487 -108 58 3364
2488 -108 58 3364
2489 -108 58 3364
2490 -108 58 3364
2491 -108 58 3364
2492 -108 58 3364
2493 -108 58 3364
2494 -108 58 3364
2495 -108 58 3364
2496 -108 58 3364
2497 -108 58 3364
2498 -108 58 3364
2499 -104 56 3136
2500 -104 56 3136
2501 -104 56 3136
2502 -104 56 3136
2503 -104 56 3136
2504 -100 54 2916
2505 -100 54 2916
2506 -100 54 2916
2507 -96 52 2704
2508 -96 52 2704
2509 -88 50 2500
2510 -88 50 2500
2511 -96 52 2704
2512 -100 54 2916
2513 -100 54 2916
2514 -100 54 2916
2515 -100 54 2916
2516 -100 54 2916
2517 -100 54 2916
2518 -100 54 2916
2519 -100 54 2916
2520 -100 54 2916
2521 -100 54 2916
2522 -100 54 2916
2523 -100 54 2916
2524 -100 54 2916
2525 -100 54 2916
2526 -100 54 2916
2527 -100 54 2916
2528 -100 54 2916
2529 -100 54 2916
2530 -100 54 2916
2531 -100 54 2916
2532 -100 54 2916
2533 -100 54 2916
2534 -100 54 2916
2535 -100 54 2916
2536 -100 54 2916
2537 -100 54 2916
2538 -100 54 2916
2539 -100 54 2916
2540 -100 54 2916
2541 -100 54 2916
2542 -100 54 2916
2543 -100 54 2916
2544 -100 54 2916
2545 -100 54 2916
2546 -100 54 2916
2547 -100 54 2916
2548 -100 54 2916
2549 -100 54 2916
2550 -100 54 2916
2551 -100 54 2916
2552 -100 54 2916
2553 -100 54 2916
2554 -100 54 2916
2555 -100 52 2704
2556 -100 52 2704
2557 -100 52 2704
2558 -100 52 2704
2559 -104 54 2916
2560 -104 54 2916
2561 -104 54 2916
2562 -104 54 2916
2563 -104 54 2916
2564 -104 56 3136
2565 -104 56 3136
2566 -100 54 2916
2567 -100 54 2916
2568 -100 54 2916
2569 -92 52 2704
2570 -92 52 2704
2571 -92 52 2704
2572 -92 52 2704
2573 -92 52 2704
2574 -92 52 2704
2575 -92 52 2704
2576 -92 52 2704
2577 -92 52 2704
2578 -88 50 2500
2579 -88 50 2500
2580 -88 50 2500
2581 -88 50 2500
2582 -92 52 2704
2583 -92 52 2704
2584 -96 54 2916
2585 -96 54 2916
2586 -96 54 2916
2587 -96 54 2916
2588 -96 54 2916
2589 -96 54 2916
2590 -96 54 2916
2591 -96 54 2916
2592 -96 54 2916
2593 -96 54 2916
2594 -96 54 2916
2595 -96 54 2916
2596 -96 54 2916
2597 -96 54 2916
2598 -96 54 2916
2599 -96 54 2916
2600 -96 52 2704
2601 -96 52 2704
2602 -96 52 2704
2603 -96 52 2704
2604 -96 52 2704
2605 -96 52 2704
2606 -96 54 2916
2607 -96 54 2916
2608 -96 54 2916
2609 -96 54 2916
2610 -96 54 2916
2611 -96 54 2916
2612 -96 54 2916
2613 -96 54 2916
2614 -96 54 2916
2615 -96 54 2916
2616 -96 54 2916
2617 -96 54 2916
2618 -92 52 2704
2619 -96 54 2916
2620 -96 54 2916
2621 -96 54 2916
2622 -96 54 2916
2623 -96 54 2916
2624 -96 54 2916
2625 -96 54 2916
2626 -96 54 2916
2627 -96 54 2916
2628 -92 52 2704
2629 -92 52 2704
2630 -92 50 2500
2631 -92 50 2500
2632 -92 50 2500
2633 -92 50 2500
2634 -92 50 2500
2635 -92 50 2500
2636 -92 50 2500
2637 -92 50 2500
2638 -92 50 2500
2639 -92 52 2704
2640 -92 52 2704
2641 -92 52 2704
2642 -92 52 2704
2643 -92 52 2704
2644 -92 52 2704
2645 -92 52 2704
2646 -92 52 2704
2647 -92 52 2704
2648 -92 52 2704
2649 -92 52 2704
2650 -100 54 2916
2651 -100 54 2916
2652 -100 54 2916
2653 -100 54 2916
2654 -100 54 2916
2655 -96 52 2704
2656 -100 54 2916
2657 -100 54 2916
2658 -100 54 2916
2659 -100 56 3136
2660 -100 56 3136
2661 -100 56 3136
2662 -104 58 3364
2663 -104 58 3364
2664 -104 58 3364
2665 -104 58 3364
2666 -104 58 3364
2667 -104 58 3364
